CONTENT_ID,source,title,events_count,content_duration_sec,avg_progress_ratio
824644,LIVE,الجزائر: وحدات الأسلحة الخاصة,28,3206,25.8421709295072
844004,Originals,الاستثمار والعملات الرقمية,2612,3230,25.8413893485177
740884,AJA,ثورة الذكاء الاصطناعي,48,3820,25.8366055846422
630586,Other,"""إير بي إن بي""",26,680,25.8314479638009
815165,AJA,الأزمة في تيمور الشرقية,4,1148,25.8275261324042
668192,AJD,حاج حمد.. فيلسوف السودان,1,1607,25.8245177349098
688778,AJD,شرهة قلب - اليمن,2,1602,25.8114856429463
640968,AJA,الرسوم المتحركة.. متعة الكبار  قبل الصغار,18,1437,25.790613160133
629893,AJA,الساحل الغربي,439,3006,25.7677507551336
629614,AJA,محمود درويش.. قصيدة لا تنتهي,12,1485,25.7407407407407
667344,AJA,عودة المناضل من أجل الحرية,11,1421,25.7309193269784
630046,AJA,بين المقاتلين في سوريا,236,2857,25.715607814289
722879,AJA,شعلة ثورة 25 يناير,113,2933,25.7035443488651
668329,AJA,روح تونسية في تصميم لبناني,1,1494,25.7028112449799
813691,Other,كيف حاولت إسرائيل قتل محمد الضيف؟,8,1205,25.6742738589212
848784,Atheer,كيف يصنع البروتوكول هيبة الدولة؟,78,11200,25.6335851648352
629691,AJA,ناجي صبري.. صورة العراق خارجيا,4,2967,25.5982473879339
723667,AJA,امرأة تكشف هوية الواشي بحسن نصر الله,1,1567,25.5902999361838
683309,AJA,جورجيا.. هبة الجغرافيا,4,1278,25.5672926447574
684332,AJA,الربيع العربي.. المكاسب والإخفاقات,2,3000,25.5666666666667
683063,AJA,مروح على مصر,1,3034,25.5438365194463
637872,AJA,عقبات بوجه جبهة التحرير الفلسطينية,4,2968,25.5222371967655
686304,AJA,"""عزازيل"".. صراع الوثنية والمسيحية",1,674,25.5192878338279
729889,Atheer,الوطنية الأليفة.. الاستقلال في ظل الاحتلال,47,19954,25.5170935705314
683142,AJA,أحمد زكي يماني..  حكاية خطف وزير نفط,4,2773,25.5138838802741
688696,AJD,السينما اللبنانية.. سينما حائرة,8,3189,25.5017246785826
721894,AJA,آداب الجماع في الإسلام,4,4509,25.4879130627634
848785,Atheer,"متى يتخلى الغرب عن ""إسرائيل""؟",211,11953,25.4776706397054
825919,AJA,الأسباب الخفية لغزو أميركا العراق,4,4067,25.4671748217359
764327,LIVE,عبد الله السباعي وعقيلة رفيقة – المرحلة 1,17,1635,25.4614139233675
683761,AJA,أذربيجان.. أقدم حمام ملحي في العالم,1,1469,25.4594962559564
628282,AJA,رشيدة مأخوذ.. سند المغاربة في الشمال البارد,1,1489,25.4533243787777
629169,AJA,التنافس الدرامي المصري السوري,1,2920,25.4452054794521
637820,AJA,تقاتل الأحزاب ونجاح الانقلاب,8,3110,25.4300643086817
677926,AJA,السياسية المغربية بعد الربيع العربي,4,2967,25.4044489383215
641007,AJA,الثنائي سكورسيزي ودي نيرو,7,1342,25.3991909729615
626192,AJA,فضل تلاوة كتاب الله وحفظه,1,3020,25.3973509933775
732732,AJA,اللغة العربية وتحديات العصر,1,3109,25.37793502734
772967,AJA,صناعة الإنسان المسلم.. بين التكوين والتطبيق,10,3408,25.3755868544601
829930,AJA,آلان غريش.. صحفي فرنسي مهتم بقضايا العرب,125,5399,25.3725504723097
657670,AJA,اسمع بقلبك,4,1491,25.3688799463447
687090,Originals,أريج.. رسالة في البحر,66,2075,25.3442862358525
840126,AJD,فرنسيون ولكن,386,3322,25.33003403281
630510,AJA,تحديات المراسلة الميدانية,5,1492,25.3083109919571
790489,AJD,صوت البراري.. يوميات في بوهدمة,14,3182,25.3075334470683
683603,AJA,الأزمة السياسية والدستورية في تونس,2,2915,25.2830188679245
672853,AJD,رحلة البكتاشي,4,3079,25.267944137707
630148,AJA,فيتالي نعومكين .. مستشرق ومؤرخ وسياسي,5,3055,25.2438625204583
764661,AJA,مسجد الميقات,1,626,25.2396166134185
815821,AJA,شبيبة أصدقاء إسرائيل,105,1550,25.2325652841782
753582,AJA,محمد الثبيتي.. الشاعر المتمرد,7,1366,25.2248483580841
818071,AJA,مستقبل الحركة الصهيونية وإسرائيل,41,4378,25.2147656241295
826713,AJA,المخبرون,4,2876,25.2086230876217
628781,AJA,الأرض كيف ضاعت؟ التطهير والتفريغ,4,2764,25.198986975398
630937,AJA,التغير المناخي.. تحديات وأخطار محدقة,2,2971,25.1935375294514
626287,AJA,تزكية النفس البشرية.. ماذا تعني؟,2,2928,25.1707650273224
823628,AJA,نظرة المنصف المرزوقي إلى الانتخابات الرئاسية,2,1522,25.1642575558476
697813,AJD,رمضان على ظهر المالح,3,2867,25.1598651319614
630777,AJD,أغنية ست الحبايب.. مصر,1,812,25.1231527093596
630316,AJA,محمد مرسي.. صراع الثورة والعلاقة بالجيش,13,3017,25.1166466943729
629983,AJA,وائل حلاق .. مفكر الدولة المستحيلة,8,3142,25.1153723742839
657932,AJA,الصوفية,5,822,25.0851581508516
686981,AJA,التكفير ودعاوي الحسبة,36,4318,25.0836292522258
721997,AJA,التيار الصدري.. من القتال إلى السياسة,2,1511,25.0827266710788
665274,AJA,تشاد والنيجر,1,2843,25.0791417516708
657902,AJA,المنطقة العربية بعد الثورة التونسية,9,2969,25.0776542794057
824045,AJA,رزكار أمين.. تجربة محاكمة صدام,7,1514,25.0707680694471
790128,AJA,الصحراء الغربية وصراع السيادة,4,5504,25.0545058139535
633665,AJA,واقع النضال النسوي في العالم العربي,13,1480,25.0519750519751
629231,AJA,محمود دبروم.. كأنه في جفن أسمرة,3,1536,25.0434027777778
630086,AJA,الذكاء الاصطناعي ومستقبل الرعاية الصحية,1,1474,25.033921302578
743571,AJD,مولانا جلال الدين الرومي,5,3178,25.0157331655129
764678,AJA,الآثار النبوية داخل المسجد النبوي,4,627,24.9601275917065
628176,AJA,المهدي بن بركة,424,2888,24.9541041655778
758295,AJA,مكانة جامع الزيتونة التاريخية والعلمية,2,1381,24.9456915278783
763972,AJA,تونس.. الحرب على الفساد,2,3036,24.9176548089592
836849,AJA,التغريدة السعودية,1,2735,24.8994515539305
630244,AJA,"""حكاية العربي الأخير"" والمستقبل البائس",2,1452,24.896694214876
830435,AJA,موريتانيا بعد ولد الطايع,5,1606,24.8692403486924
648028,Originals,الأمر بالمعروف,2,674,24.8516320474777
658433,AJA,علماء الغرب والفلسفة الإسلامية,1,1473,24.847250509165
818661,AJA,أبو الحسن بني صدر.. أول رئيس إيراني,4,2794,24.8389405869721
777847,AJD,ثورة الحراشي,7,4541,24.8183219555164
631074,AJA,العراق وسياسة التمييز,3,2758,24.8126661832246
749402,Other,موزاليزا,10,976,24.8053278688525
684139,AJA,سد النهضة.. نعمة أم نقمة؟,16,1503,24.7920825016633
652635,Originals,التجميل والمظهر العام,7,3088,24.759437453738
630229,AJA,إسرائيل والذهب الأسود,7,2859,24.7589067106381
658368,AJA,محاكمة تيسير علوني,39,1650,24.7567987567988
640983,AJA,تشتت القوى المصرية,35,2585,24.740536059685
805868,AJD,اكتشفوا بلادي.. بيتر واهومي - كينيا,3,1564,24.7229326513214
652629,Originals,فلسطين والأقصى,279,2921,24.7137586062612
729960,AJA,المسلمون في الهند.. أي مستقبل؟,1,3069,24.6985988921473
655516,AJD,أم كلثوم صاحبة العصمة,7,2880,24.6924603174603
628526,AJA,ناجي العلي - الجزء 1,1164,2818,24.6829415222221
811565,Atheer,رحلة بين الفن والهندسة,91,4830,24.6825017632471
812984,Atheer,الحضارة الإسلامية من وجهة نظر رجل أبيض,145,8525,24.6793002325817
849268,AJA,الفوضى الخلاقة في المنطقة العربية,1,2676,24.6636771300448
764613,AJD,الشعراوي.. الذي فسر و رأى,7,3306,24.5959726903466
665927,AJA,مساعي التهدئة ورفع الحصار,1,2948,24.5590230664858
738672,Other,صراع على أكبر جزيرة في العالم,1,998,24.5490981963928
665298,AJA,عوامل تعثر النهضة العربية,2,2389,24.5290916701549
730271,AJA,كيف تنهض سوريا من جديد؟,57,3650,24.5272770968517
739719,Originals,سوريا: شائعات مطبوخة والطبخة مفضوحة,32,1950,24.5272435897436
725017,AJA,تحت المجهر الدولي.. استهداف الإسلاميين,1,5454,24.5141180784745
697153,AJD,أحلام مؤجلة,4,2813,24.5111980092428
753565,AJA,المشروع الصهيوني بعد حرب تموز,8,2817,24.4941427050053
673622,Other,النازحون في رفح.. أين يذهبون؟,5,971,24.4902162718847
628462,AJA,كفاح تاجر فلسطيني في بريطانيا,1,1593,24.4821092278719
725016,AJA,إعلان كوبنهاغن.. سلام أم استسلام؟,3,5910,24.478285391991
695868,Originals,اللاجئون,44,2872,24.4428969359331
626344,AJA,النوازل والابتلاءات.. رسائل من الله إلى خلقه,6,2704,24.4329388560158
632085,AJA,موريتانيا .. شجرةُ المَحْضَرة,3,1548,24.4186046511628
629061,AJA,العالم العربي وخطر التقسيم,1,2869,24.3987452073893
629209,AJA,قانون خاشقجي ضد منتهكي حقوق الإنسان,6,1500,24.3888888888889
806319,AJA,العرب والقضية الفلسطينية,5,4198,24.3878037160553
629852,AJA,ميخائيل بيوتروفسكي .. حارس التاريخ الروسي,3,2990,24.3701226309922
808482,Originals,الحج رحلة الإيمان,30,2867,24.368096732938
667379,AJA,مهرجان الجزيرة الأول للإنتاج التلفزيوني,1,1499,24.3495663775851
696381,AJA,أموال القصر,9,2868,24.349139934914
831795,AJA,أي دور يؤديه العسكر بعد الربيع العربي؟,1,2884,24.3411927877947
737135,AJD,فلامينكو,3,3133,24.3323757846579
823283,Other,أطراف مبتورة تُنغّص أحلام الفلسطينيين,21,361,24.3239678142725
657825,AJA,"""تالا"" المدينة التونسية الثائرة",1,2859,24.3091990206366
727948,AJA,لماذا تُعرض المسلسلات في رمضان؟,1,2885,24.2980935875217
808835,AJA,إرسال قوات عربية إلى العراق,5,4269,24.2492386975873
744658,AJA,"عقد من ""بلا حدود""",7,2817,24.2355089000456
658464,Other,الحلقة 6 - البداية,6,845,24.2011834319527
751710,AJA,الفلسطينيون باعوا أرضهم وأنفسهم.. لكن لمن؟,4,2592,24.1994598765432
667827,AJD,إبراهيم الفقي.. بائع الأمل,1,2753,24.1917907737014
737942,AJD,فرانكو فونتانا.. فلسطيني حتى الممات,23,1594,24.1776226065136
851640,Other,الرياضيات المحرمة,1,811,24.1676942046856
677624,AJA,جبال ووديان حول العالم,8,1474,24.160447761194
627536,AJD,لقمة عيش,1,3123,24.1434518091579
765071,AJD,ابن سينا.. الشيخ الرئيس,8,1611,24.1387337057728
842326,Originals,النظام العالمي,2273,4020,24.1258073906753
688483,Atheer,هل يمكن استعادة الثقة بعد 17 سنة؟,26,5430,24.1195636775747
630504,Other,الطريقة الأفضل لبناء مشروعك الخاص,3,586,24.1183162684869
657875,AJA,ائتلاف شباب الثورة,4,2968,24.0902964959569
843361,AJD,هافانا في أحلامي,378,2592,24.0481497811745
671886,AJA,المودودي والجماعة الإسلامية,4,3084,24.0434500648508
692163,AJA,كوبا.. مصنع السيجار الفاخر,3,1491,23.9883746926
629544,AJA,حراقة المشرق,2,2977,23.9838763856231
630696,AJD,مدريد,26,1402,23.9794798639306
667302,AJA,جماليات الخط العربي,2,1554,23.970398970399
665890,AJA,سلاح العصر.. الإعلام المقاوم,1,2943,23.9551478083588
637759,AJA,تأسيس منظمة التحرير الفلسطينية,6,2733,23.9419441395292
667285,AJA,مظاهرات منددة بالحرب على غزة,2,1619,23.9036442248301
837579,AJA,إعدام عمر المختار,11,2570,23.8981252210824
668270,AJA,من النكبة.. إلى العودة,58,2485,23.881912162631
632099,AJA,إسماعيل هنية .. علاقات وأدوات حماس,26,2982,23.8688541505443
738532,AJA,سوريا الجديدة,49,4283,23.8422429443409
682990,AJA,اليمن وجدل الانضمام إلى مجلس التعاون,4,4610,23.8340563991323
842671,AJA,تراجع التعليم في العالم العربي,8,5473,23.8260551799744
629345,AJA,العراق.. 20 عاما على الغزو الأميركي,5,3021,23.8133068520357
627578,AJD,كومندوس الجمهورية,10,3197,23.8035658429778
630290,AJA,من دمشق إلى حيفا.. المعتقلات الإسرائيلية,1,1429,23.7928621413576
842670,AJA,سعي إسرائيلي لاختراق الخليج,5,5565,23.7843665768194
826332,AJA,ضحايا التعذيب في السجون، ما بعد الألم,19,4547,23.7831768777563
716401,AJA,حوار سوداني على وقع الاضطرابات,1,2809,23.7807048771805
802697,AJD,الشعر,3,1760,23.75
629173,AJA,الدور السوفيتي.. الزواج المحرم,8,2770,23.75
817726,Originals,نصرة أهل غزة,177,3222,23.7430167597765
806363,AJD,القهوة في إثيوبيا,14,2712,23.7199747155499
734964,AJA,جبهة الإنقاذ ومحمد مرسي,1,1518,23.7154150197628
631115,AJA,اللوبي اليهودي في فرنسا,2,3047,23.7118477190679
629180,AJA,الحاج أمين الحسيني.. البدايات,15,2999,23.7101255974214
683715,AJA,لا زحف للصحراء بعد اليوم,3,1292,23.7100103199174
834497,AJD,المغرب,5,3152,23.6865482233503
696393,AJD,تمثيل الواقع,10,1598,23.6733416770964
839755,AJA,غابات بابوا غينيا الجديدة.. بؤرة صراع,7,1611,23.6676421033963
628843,AJA,ثورة رشيد عالي الكيلاني.. المواجهة,2,2844,23.6638537271449
681003,AJA,هجرة غيرت التاريخ.. جزء 1,15,3055,23.6246590289143
678134,AJA,فض اعتصام رابعة,5,2944,23.6141304347826
631180,AJA,النفط ومصير العالم بعد نضوبه,1,2948,23.5753052917232
720370,AJD,تشي غيفارا,9,3200,23.5729166666667
629849,AJA,سربرنيتسا.. شهادات تأبى النسيان,3,1407,23.5726131248519
626094,AJA,عيد الحب واجتياح سهام كيوبيد,6,4235,23.5537190082645
725004,AJA,الدولة الكردية.. أحلام الحاضر وأمل المستقبل,2,6096,23.5400262467192
817164,AJD,وداعا بوسنة,1,2637,23.5115661736822
629581,AJA,موسوعة اليهود واليهودية والصهيونية,12,1406,23.5064011379801
803035,AJA,ذهب وملايين الجنيهات.. سرقة منزل سيدة مصرية,3,254,23.490813648294
749403,Other,اللانهائية,170,1589,23.4768444822863
627890,AJA,فقه الخلاف وآدابه,47,2839,23.4642105026493
628205,AJA,بعد فوز أردوغان.. ماذا ينتظر تركيا؟,6,2672,23.4530938123752
658044,AJA,السينما وصراع الروايات التاريخية,2,1639,23.39841366687
685722,AJA,قضية الصحراء الغربية.. هل من حل؟,6,2955,23.395375070502
815749,AJA,ما قبل الهجوم الأميركي على العراق,10,3921,23.3919918388166
766711,AJD,لورد رحمة الله الفاروق هيدلي,18,1715,23.3884029802397
667823,AJA,إيران وسباق الرئاسة,24,899,23.3870967741935
725005,AJA,حصار العراق.. الكويت في الواجهة من جديد,9,6005,23.2824498103432
630168,AJA,"""باريس الجزائر"".. الحياة الباريسية لسياسيي الجزائر",1,1431,23.2704402515723
627891,AJA,فرنسا وروسيا.. صراع خفي في أفريقيا,2,2845,23.2688927943761
742807,Originals,"⁠""النتن"" في أكاديمية فبركة الانتصارات",98,2222,23.259519829534
658336,AJA,"""الكردية"" في الإعلام التركي",5,1372,23.1924198250729
802103,AJA,أطفال الحقول,5,1414,23.1683168316832
630094,AJA,وائل حلاق.. نظرية التقدم,3,3106,23.1487443657437
751088,AJA,الحرب الإسرائيلية على لبنان,2,2745,23.1147540983607
711874,AJA,محاولات إزاحة البعثيين,3,2702,23.0940044411547
839842,AJA,أفغانستان.. اقتتال من الداخل,6,2791,23.0502806640392
626364,AJA,الفتيات بين العولمة والمجتمع المحافظ,11,4269,23.0456355544198
709043,AJA,صناعة رئيس,4,2904,23.0027548209366
628685,AJA,نجاح جبهة التحرير الوطني,6,2669,22.9611589858873
823130,AJA,غزة.. أكياس الطحين الملطخة بالدم!,473,1772,22.951336028138
667135,AJA,النخبة السعودية.. دراسة في التحولات والإخفاقات,2,1620,22.9320987654321
735302,AJA,أخلاقيات مهنة الطب,2,4293,22.8860936408106
683012,AJA,الصراع في الجزائر.. من المسؤول؟,1,4404,22.8655767484105
815174,AJA,ألكسندر لوكاشينكو.. السياسة البيلاروسية,2,1549,22.8534538411879
725030,AJA,العرب والديمقراطية,8,5788,22.827401520387
833823,AJA,الإنجازات العلمية في عصور المسلمين الذهبية,3,2705,22.8096118299445
811253,AJA,بـ 4000 دولار... شال يمني يثير الجدل,3,340,22.7450980392157
817977,AJA,جنوب السودان والاستفتاء المصيري,3,2968,22.7313566936208
627896,AJA,احتجاجات السويداء.. ثورة أم فقاعة؟,35,2728,22.7241307080017
765089,AJD,الصوفية في الجزائر.. عبادة وسياسة,12,1505,22.6965669988926
843756,AJA,السياسي البعثي الجسور,1,2984,22.6876675603217
665938,AJA,انهيار مفاوضات القاهرة,2,3273,22.685609532539
684189,AJA,العفو ومعركة الكرامة,6,3041,22.6679820234572
849750,AJA,غزة بين سندان المجاعة ومطرقة القصف,261,3089,22.657458364807
687045,AJA,مقصلة الحبس الاحتياطي,1,2959,22.6427847245691
665308,AJA,المقاومة الإيطالية المسلحة,2,2935,22.6405451448041
776425,Atheer,صوت الكويت في ساحات الجامع الأموي,20,5312,22.6270707831325
696383,AJA,جرائم بلا عقاب,198,2912,22.6244241869242
848699,Originals,غزة.. أين الأمة؟,4049,2857,22.6241838147724
719013,AJA,فهمي هويدي.. الصحفي المفكر,5,5400,22.6222222222222
729473,AJA,السجون العربية وانتهاكات حقوق الإنسان,1,2828,22.5954738330976
690239,Other,حرب البيجر,2,1120,22.5892857142857
792391,AJA,الأنظمة العربية بين السيادة والتبعية,6,4019,22.5885377788836
831415,Atheer,الدروز بين جبل العرب والجيش الإسرائيلي,787,26791,22.5427264945173
687706,AJA,محمد سليم العوا الجزء 1.. التجربة والعصور,110,2971,22.5158348887733
687160,AJA,سيارات ذاتية القيادة,2,1559,22.5144323284157
686975,AJA,الإسلام والسياسة بين النجاح والفشل,14,3725,22.496644295302
629103,AJA,اللغة العربية والعولمة,1,3070,22.4755700325733
628713,AJA,الإخوان المسلمون.. نغمة محظورة في لحن مستمر ج1,12,2928,22.4726775956284
806321,AJA,هجمات 11 سبتمبر والحرب على أفغانستان,1,5367,22.396124464319
688785,AJD,فيلم جزائري - الجزء 1,17,2728,22.3844229774021
629817,AJA,دليل الشراء الذكي,2,1481,22.3835246455098
668347,AJA,التغريدة المصرية,1,2910,22.3367697594502
815707,AJA,التدين بين الغلو والتحلل,2,4171,22.3207863821626
630415,AJD,الحرية,5,1590,22.314465408805
739364,AJD,كنبة على التلّة,87,5479,22.3111021601811
683772,AJA,خطة الضم.. الأبعاد والتداعيات,1,3030,22.2772277227723
815178,AJA,إريتريا وأزمات إفريقيا,5,2831,22.2465559872836
754218,AJA,علي عبد الله صالح والتمسك بالسلطة,13,2951,22.2375726611579
817972,AJA,محاربة داعش وانتهاكات المليشيات,2,1493,22.2371064969859
668380,AJA,خلاف فعلي أم مفتعل؟,2,2901,22.2337125129266
760575,AJA,فرنسا وغرب أفريقيا.. فك الارتباط,2,2004,22.2305389221557
807225,LIVE,ماليزيا - الجزء 2,5,2240,22.2232142857143
668269,AJD,فرح,24,5082,22.1590909090909
848664,AJA,اللغة العربية ومستقبل الهوية,2,4099,22.1517443278848
683861,Originals,جلعود على الحدود,14,1923,22.1454572468613
708010,AJA,تداعيات انقلاب القذافي 1969,6,2625,22.1396825396825
763860,AJA,"تاريخ ساعة ""بيغ بن"" وحقيقة توقفها",2,1358,22.1281296023564
765979,LIVE,عمران من أرض السودان,15,1668,22.1262989608313
637902,AJA,الاجتياح الإسرائيلي للبنان,9,2952,22.1130683529058
628689,AJA,بانرمان بئر الحرمان.. الهروب إلى الأمام,3,2705,22.1072088724584
692803,AJA,توقعات صحفية باغتيال نصر الله,1,1665,22.1021021021021
628266,AJA,بلوش باكستان ومطالب الانفصال,3,3075,22.0921409214092
631222,AJA,مائة عام على سايكس بيكو - الجزء 2,9,2984,22.0918975275544
629490,AJA,مذبحة رابعة.. الذكرى العاشرة,13,1525,22.0882723833544
813696,Other,دعم أوكرانيا يهدد صناعة السيارات الألمانية,2,1167,22.0651242502142
657893,AJA,المناخ الدولي للربيع العربي - الجزء 1,3,3003,22.044622044622
718118,Originals,الإسلاموفوبيا,9,2842,22.0071936820705
726514,Atheer,الحرب بين فكرتين,82,15824,21.9821234802338
683797,AJA,سوريا.. عشر سنوات على الثورة,3,2989,21.969443515111
823724,AJA,عمران خان.. من الكريكيت إلى السياسة,6,1281,21.9620088472548
632152,AJA,سليمان الديكان .. الموسيقار الخليجي بالأوبرا,7,2895,21.939304219097
629843,AJA,التنمر على النساء في الوطن العربي,2,1509,21.9350563286945
630043,AJA,سحر في أفريقيا,42,2742,21.9052829009065
814142,AJA,المجلس العسكري المصري واستكمال أهداف الثورة,1,2825,21.8761061946903
723276,AJD,جذور العلاقة بين العرب والأتراك,4,3052,21.8627129750983
688482,Atheer,أسرار الخلاوي.. كيف يتعلم السودانيون القرآن؟,21,4821,21.8498434428739
760127,AJD,أفيش الزمن الجميل,1,1538,21.8465539661899
665259,AJA,الصين.. الإنتاج الغزير,2,2843,21.8431234611326
818715,AJD,فاني بلانكرز.. أم من ذهب,3,748,21.8360071301248
630547,Other,هل للعقل بوابة سرية؟,6,998,21.8269873079492
629291,AJA,الارتهان المالي العالمي: ديون وتبعات لا تنتهي,1,3003,21.7782217782218
818019,AJA,عبد المنعم الزين.. خليفة شيعي في السنغال,1,3097,21.7629964481757
668598,AJA,حوار الأديان.. جدل الدين والسياسة,1,2901,21.7511203033437
658511,AJA,ما جرى.. وما المنتظر,16,2849,21.7466654966655
665944,AJA,حرب غزة.. نذير شؤم على إسرائيل,2,2474,21.7461600646726
632118,AJA,الحريم السياسي.. المرأة في الإسلام,2,1447,21.7346233586731
837304,Other,خيال أمـ ـجد؟.. قريبا على الجزيرة 360,7583,95,21.7342115674257
630390,AJA,أحمد السعدون.. تحولات السياسة الكويتية,3,3040,21.7214912280702
665819,AJA,هل تهدد الصين عرش أميركا؟,2,1469,21.715452688904
683770,AJA,فرنسا والجزائر.. ملفات تاريخية عالقة,1,2998,21.714476317545
658371,AJA,"إذاعات ""أف إم"" بالعالم العربي وتأثيراتها",1,1134,21.6931216931217
827232,AJA,الحياة السياسية السورية في عهد الأسد,5,4299,21.6561991160735
668171,AJD,الفن في زمن الحرب,1,2855,21.6112084063047
647984,AJA,مسائل فقهية في حياة المسلم,6,2881,21.6012958463496
738682,AJA,الشباب العربي وحلم ريادة الأعمال,1,1482,21.5924426450742
766618,AJD,نزار قباني.. العشق الدمشقي,2,1676,21.5692124105012
625943,AJD,ماسح الأحذية,41,2971,21.5350009440855
703210,AJD,فيلم جزائري.. الجزء 2,2,2557,21.5291357059054
688486,Atheer,الكرة المصرية والسياسة.. سر النشأة,23,7579,21.4884377312597
738541,AJA,شتاء غزة: بين القصف والتهجير والخيام المتهالكة,2,1740,21.4367816091954
777163,Originals,استقبال العيد,20,1455,21.4364261168385
668553,AJA,سوريا والعراق.. محاولات فض الاشتباك,40,2498,21.3901120896717
629292,AJA,عام من حكم طالبان,2,3034,21.3414634146341
630011,AJA,رياض حجاب.. في صفوف المعارضة,1,3065,21.3376835236542
806026,Atheer,جبريل إبراهيم.. مسيرة متقلبة بين التمرد والتصالح,150,7035,21.3007344231225
678094,AJA,كواليس مصالحة فتح وحماس,2,2985,21.2395309882747
723235,AJA,قمة العشرين.. بين المجاعة عالميا والتجويع في غزة,30,3253,21.238856440209
746607,AJA,مواجهات الجيش الباكستاني في وزيرستان,2,2592,21.2384259259259
629641,AJA,المنصف المرزوقي.. درب الإصلاح,1,2962,21.2356515867657
683013,AJA,إسرائيل في الدوحة: تنازل أم ضرورة إستراتيجية؟,10,6112,21.2352748691099
630583,Other,خمس خطوات لتسويق ناجح,3,524,21.1832061068702
716963,Other,قيد اختباري للحلقات,4,39,21.1538461538462
677594,Originals,حقوق الإنسان بين المنظورين الإسلامي والدولي,5,3330,21.1531531531532
738987,AJA,الحسن الثاني يستلم الحكم,15,3098,21.1448246180331
682991,AJA,الاستثمار في العالم العربي.. واقعه ومستقبله,1,4635,21.143473570658
761456,AJD,الكتاتيب,1,3046,21.1424819435325
716709,AJA,أزمة رهائن مدرسة بيسلان,3,4240,21.1320754716981
637927,AJA,محنة الإخوان الثانية,6,2908,21.11989912884
787018,AJA,بن لادن والقضية الفلسطينية,37,5140,21.1121043222211
696317,AJA,صفقات الرهائن,3,2842,21.064977715224
629220,AJA,مسلمو الهند,3,3032,21.0532102022867
837286,AJD,عبور تحت السن,419,3196,21.0397991522816
657788,AJA,الفلك,4,1458,21.0390946502058
691708,AJA,بين فقه الإصلاح الشيعي وولاية الفقيه,2,711,21.0267229254571
851560,AJA,خطاب الأسد.. دليل قوة أم يأس؟,2,2932,21.0266030013643
773288,AJA,دور الجيوش العربية في حرب 1948,3,2903,21.0242278103112
830533,AJA,قوى الممانعة والوصاية الأميركية,5,2653,21.0101771579344
630368,AJA,سير الشعراء مع الرشيد والحجاج بن يوسف,2,1221,21.007371007371
668242,AJA,لماذا يخشى نظام مبارك الإخوان المسلمين؟,2,2923,21.0058159425248
689413,Originals,الهوية,18,2806,21.0026134473747
736976,Atheer,قصة علم الحديث,103,10434,20.9806067170248
805973,AJD,سيلَما,99,5352,20.9509142244568
690675,AJA,عين على شمال غزة,3,1889,20.9458267160755
831396,AJA,الصين.. الانهيار العقاري,3,1507,20.9245742092457
806398,Atheer,دور الوسيط في النزاعات بين الفشل والنجاح,67,9938,20.9145958675129
683648,AJA,حكايات من انتفاضة الحجارة - الجزء 2,2,2883,20.8983697537288
765078,AJD,عمر الخيام.. حجة الرياضيين,2,1458,20.8847736625514
629700,AJA,"أشعار مهدي الجواهري ""خالع العمامة""",1,1456,20.8791208791209
665857,AJA,كيف نجحت حركة مقاطعة إسرائيل؟,1,1507,20.836098208361
744656,AJA,الأمر بالمعروف والنهي عن المنكر,6,3074,20.8306224246367
630389,AJA,ديسالين.. التحول الاقتصادي لإثيوبيا,5,2999,20.8269423141047
734982,AJA,مصر.. أسرار ما قبل الانقلاب,3,1367,20.8241892221409
629644,AJA,"""المواطن مصري"".. حرب أكتوبر بقراءة جديدة",15,1344,20.8184523809524
738690,AJA,تداعيات رفض تركيا استقبال قوات أميركية,5,3625,20.8110344827586
721983,AJA,مؤتمر الوفاق الوطني لدعم الوحدة,5,1485,20.8080808080808
683256,AJA,المكسيك.. حضارة العلم والفن والعمارة,3,1497,20.7748830995324
655508,AJA,الطبيب الداعية.. من النجف إلى أميركا الشمالية,3,1548,20.7579672695952
678366,AJA,تفجيرات لندن.. من المسؤول؟,6,2992,20.7386363636364
823637,AJA,العراق والتحديات الأمنية,2,1536,20.7356770833333
630095,AJA,سلجوق بيرقدار .. مهندس المسيّرات التركية,8,3045,20.7224958949097
705424,AJA,لويس أوكامبو.. رؤيته لجرائم الحرب في غزة,95,5076,20.6965700302766
823646,AJA,الشيخ حمد بن جاسم.. العرب وحرب تموز,7,3005,20.694081293083
667236,AJA,تبعات هجمات سبتمبر,1,2781,20.6040992448759
627528,AJD,نكبة المناهج,15,3123,20.591311772868
672551,AJA,في باطن الكوكب.. الزلازل والبراكين,7,2787,20.5904966938336
629336,AJA,سوريا بعد الهدنة,1,2948,20.5902306648575
732695,AJA,علاقات قطر بدول الربيع العربي,2,1693,20.584760779681
696404,AJD,المختار.. نحات مصر,8,1413,20.567940552017
798762,AJA,العشرية السوداء في الجزائر ومستقبل جبهة الإنقاذ,6,5122,20.5486138227255
691802,AJA,كيف نفهم المسألة الطائفية في لبنان؟,10,2799,20.5394783851375
815160,AJA,التجربة الانتخابية في العراق,3,907,20.5071664829107
683730,AJA,الاتحاد الأوروبي والبلقان,14,2976,20.4949116743472
764725,AJA,معتقلات في سجون السيسي,1,3006,20.4923486360612
667318,AJA,نفق سراييفو,41,3060,20.4814283436952
626101,AJA,حقيقة الأغذية المعدلة وراثيا,9,4263,20.460291396252
